;mz;intensity;RT.x;peak ID;HS IDs;series level;to ID;m/z increment;RT increment;HS cluster;Row Names;blank_1-A,1_01_11442'' [1];QC_1-A,2_01_11452'' [1];QC_1-A,2_01_11458'' [1];QC_1-A,2_01_11464'' [1];daf-2_001_1-C,1_01_11459'' [1];daf-2_002_1-C,2_01_11456'' [1];daf-2_003_1-C,3_01_11460'' [1];daf-2_004_1-C,4_01_11454'' [1];daf-2_005_1-C,5_01_11463'' [1];N2_001_1-B,1_01_11453'' [1];N2_002_1-B,2_01_11462'' [1];N2_003_1-B,3_01_11461'' [1];N2_004_1-B,4_01_11455'' [1];N2_005_1-B,5_01_11457'' [1];Row;Group;Size;Mass;Charge;RT.y;Base Peak;Adduct;TandemLCpart
221;446.8406946;999;34.07241352;526;219;2;898;27.0246482;0.2849;219;Cluster_00203;1524.8987999999999;704.6378;803.88367;693.8292;810.73773000000006;1083.5882999999999;832.55650000000003;811.91890000000001;1017.1563;789.76526000000001;730.15369999999996;613.38306;703.99030000000005;954.48159999999996;Cluster_00203;NA;2;891.6668362;2;34.07241352;24849;NA;RP
222;447.809231;999;47.34043569;1091;67;1;1841;14.0153716;0.1118;67;Cluster_06208;1881.2056;549.90857;502.49606;543.0421;482.32396999999997;562.01909999999998;419.02733999999998;472.52474999999998;459.59769999999997;611.05755999999997;501.94815;406.60629999999998;577.10799999999995;548.11609999999996;Cluster_06208;NA;2;893.603909;2;47.34043569;24949;NA;RP
223;448.2456389;999;30.61849427;28;86/202/315;1/1/1;2900/323/2900;14.0157254/26.0154905/14.0156722;1.0005/0.9806/0.8357;86/202/315;Cluster_02979;NaN;1531.641;1466.2738;1533.2552;330.9905;322.19499999999999;297.43329999999997;258.02197000000001;380.92487;2287.0122000000001;4870.7304999999997;7272.0550000000003;10674.305;5123.18;Cluster_02979;4358;2;447.2383629;1;30.61849427;25004;M+H;RP
224;448.3413371;999;33.91453639;1249;113;2;873;20.0118065;0.107;113;Cluster_02981;NaN;737.8132;940.849;711.92;1073.3597;869.92859999999996;770.27869999999996;1107.6764000000001;2301.3825999999999;1063.3947000000001;980.07074;1135.0223000000001;652.67989999999998;1732.0613000000001;Cluster_02981;4364;2;447.3340611;1;33.91453639;25036;M+H;RP
225;448.435476;999;41.64032386;206;275;3;1766;14.0155047;0.5147;275;Cluster_08584;16332.223;1227.6276;730.2313;1191.6249;2791.8020000000001;3495.855;2376.2892999999999;2243.3090000000002;2704.732;2160.1260000000002;1244.8744999999999;757.23706000000004;1485.7148;1421.2162000000001;Cluster_08584;4365;2;447.4282;1;41.64032386;25046;M+H;RP
226;448.8169966;999;47.4319336;1153;79;2;918;14.0155931;0.0888;79;Cluster_06215;7447.8019999999997;345.18384;622.5127;381.76825;552.88170000000002;655.58875;578.46759999999995;343.60223000000002;530.27340000000004;292.72750000000002;555.23199999999997;544.59540000000004;450.33084000000002;417.86169999999998;Cluster_06215;NA;3;895.6194401;2;47.4319336;25056;NA;RP
227;449.3328496;999;33.21078305;1478;162/294;1/1;2382/2382;23.0216422/23.0212723;0.6035/0.6965;162/294;Cluster_06220;NaN;78.12583;164.83275;88.185165;209.88435000000001;166.89134000000001;153.93853999999999;NaN;NaN;NaN;90.900080000000003;209.44037;NaN;143.69019;Cluster_06220;NA;2;896.6511462;2;33.21078305;25122;NA;RP
228;449.7504976;999;47.27625138;1102;291;2;2157;22.0131602;0.0051;291;Cluster_06221;966.55139999999994;643.0364;574.90985;638.8149;708.58810000000005;693.83514000000002;449.73147999999998;564.43755999999996;601.66750000000002;593.26666;667.81273999999996;726.71079999999995;636.94275000000005;672.68853999999999;Cluster_06221;NA;2;897.4864422;2;47.27625138;25128;NA;RP
229;449.8247817;999;32.33857171;1195;5/118/145;1/3/1;103/2301;11.9991329/22.0125478/22.0133726;0.8776/0.0109/0.0131;5/118/145;Cluster_06222;NaN;202.02339;194.55247;201.64775;196.16637;352.62900000000002;229.17697000000001;387.29604999999998;233.88135;246.44897;306.82785000000001;178.39930000000001;278.20132000000001;147.93018000000001;Cluster_06222;NA;2;897.6350103;2;32.33857171;25136;NA;RP
230;450.2407322;999;47.05975476;1479;146;1;1354;22.0138538;0.0292;146;Cluster_00204;1082.922;295.8028;251.42996;294.4744;313.19565;355.27339999999998;286.25369999999998;232.37264999999999;309.40323000000001;382.54397999999998;287.67720000000003;360.00466999999998;325.73950000000002;261.57062000000002;Cluster_00204;NA;2;898.4669114;2;47.05975476;25159;NA;RP
231;450.2608755;999;31.56222001;301;52/297/298/301;2/2/2/2;433/1200/1200/241;14.0157447/26.0156604/26.0156604/26.0157136;1.0259/0.9034/0.9704/0.9704;52/297/298/301;Cluster_02990;NaN;5846.7275;5539.7373;5842.274;4315.0347000000002;4186.03;5314.0967000000001;5580.7426999999998;6502.2304999999997;422.86093;2256.5608000000002;3854.2741999999998;1444.0577000000001;718.90570000000002;Cluster_02990;4381;2;449.2535995;1;31.56222001;25176;M+H;RP
232;450.2609975;999;30.86447794;97;4/175;1/1;2900/323;11.9989108/23.9992261;0.8015/0.8018;4/175;Cluster_02989;NaN;9827.377;8743.468;9848.29;5891.8364000000001;7673.2139999999999;8704.4809999999998;7421.4759999999997;8820.3089999999993;1471.0800999999999;1970.2216000000001;2167.8649999999998;906.38873000000001;3533.0781000000002;Cluster_02989;4383;3;449.2537215;1;30.86447794;25174;M+H;RP
233;450.3401047;999;47.50144305;224;15;3;0;13.0071962;0.0246;15;Cluster_11511;18200.998;253.60394;184.93282;240.74216;162.78371999999999;218.19399999999999;185.58308;94.526214999999993;169.08306999999999;412.19842999999997;265.03631999999999;246.06816000000001;246.29073;262.82413000000003;Cluster_11511;NA;2;898.6656565;2;47.50144305;25231;NA;RP
234;450.833412;999;33.43652355;1154;249;1;860;29.0212646;0.477;249;Cluster_06229;121.28561000000001;135.20268;163.38687;135.34563;28.285526000000001;46.635227;31.337371999999998;51.331023999999999;52.051333999999997;66.341470000000001;33.759909999999998;57.629367999999999;69.094660000000005;35.375349999999997;Cluster_06229;NA;2;899.652271;2;33.43652355;25229;NA;RP
235;450.8338266;999;33.26342227;1784;158/248/253;2/1/1;1174/860/860;23.0213618/29.0210573/29.0211426;0.873/0.5636/0.6544;158/248/253;Cluster_06228;6030.4937;2354.4443;2674.2588;2399.3755;3279.6794;3231.4018999999998;2931.4;2238.1333;2588.4160000000002;2116.4733999999999;2582.0414999999998;3043.8627999999999;2406.2040000000002;3304.3780000000002;Cluster_06228;NA;3;899.6531002;2;33.26342227;25228;NA;RP
236;451.8421607;999;34.10366065;2192;163;3;0;23.0211923;0.8934;163;Cluster_06234;44215.163999999997;25390.27;19363.854;25975.879;23372.884999999998;24692.384999999998;25443.523000000001;22825.726999999999;25574.576000000001;23710.407999999999;23522.865000000002;26321.780999999999;22106.455000000002;24936.701000000001;Cluster_06234;NA;4;901.6697684;2;34.10366065;25322;NA;RP
237;452.2766535;999;32.95232907;46;62/210/285;2/2/2;825/2322/416;14.0159416/26.0159204/14.0160719;0.7059/0.3671/0.5741;62/210/285;Cluster_03008;1591.4158;764.19464;873.84705;754.67773;3215.15;9210.8430000000008;5461.857;4695.72;10414.245000000001;881.91643999999997;669.44257000000005;942.02202999999997;996.59649999999999;1054.4794999999999;Cluster_03008;4406;2;451.2693775;1;32.95232907;25365;M+H;RP
238;452.2767267;999;32.68684132;640;76/209/233/279/282/311;1/1/1/3/1/1;416/2322/2068/825/416/416;14.0161755/26.0161321/28.0314492/14.0156784/14.0158212/14.0155801;0.6782/0.5474/0.4438/1.0558/0.8125/0.7607;76/209/233/279/282/311;Cluster_03010;1647.2974999999999;512.35754;1366.4868;481.2126;428.27084000000002;499.53890000000001;503.90573000000001;365.0154;296.11664000000002;4095.7968999999998;2424.2979999999998;392.68682999999999;242.01249999999999;6738.9184999999998;Cluster_03010;4407;2;451.2694507;1;32.68684132;25370;M+H;RP
239;452.2772012;999;31.73431347;280;173;1;15;23.9998621;0.0271;173;Cluster_03011;NaN;8989.566;8403.341;8985.418;8937.4560000000001;11857.788;12627.57;10869.629000000001;14078.41;18754.616999999998;18589.581999999999;20903.939999999999;13163.433000000001;35524.019999999997;Cluster_03011;4408;3;451.2699252;1;31.73431347;25372;M+H;RP
240;452.2772023;999;32.46781801;816;9/172/174/232/235/299/300/312/322;1/1/1/1/1/2/2/2/2;433/1200/241/2068/2068/2322/2322/416/416;11.9999457/23.9997588/23.9998803/28.0312114/28.0312901/26.0158469/26.0159891/14.0158212/14.0155801;0.0758/0.0559/0.1624/0.5533/0.6926/0.7077/0.6569/0.9048/0.8426;9/172/174/232/235/299/300/312/322;Cluster_03009;NaN;10419.957;9765.035;10459.991;5598.5736999999999;4894.6790000000001;7947.3109999999997;7549.4984999999997;11576.344999999999;329.30637000000002;19193.439999999999;37644.03;23048.805;2569.8823000000002;Cluster_03009;274;3;451.2699263;1;32.46781801;25369;M+H;RP
241;452.3143301;999;35.12395594;193;270;1;158;14.0154226;0.7793;270;Cluster_03012;NaN;9969.083;28913.84;6984.1694;376.10674999999998;NaN;1389.9722999999999;507.65985000000001;3570.1118000000001;4626.9110000000001;9540.357;16109.037;15633.021000000001;19348.625;Cluster_03012;275;2;451.3070541;1;35.12395594;25378;M+H;RP
242;452.3580688;999;35.44006206;697;254;3;0;29.0211731;0.6648;254;Cluster_03015;17210.5;12309.412;9217.434;12446.592;12705.412;13502.944;13095.043;11600.701999999999;14058.513999999999;12503.245000000001;11509.195;13026.995999999999;11170.744000000001;12402.950999999999;Cluster_03015;4412;2;451.3507928;1;35.44006206;25395;M+H;RP
243;452.3942584;999;37.62648752;1413;72;3;0;14.0156756;0.8762;72;Cluster_08597;6006.2665999999999;2308.3052;2342.1104;2307.4844;2418.2860999999998;2378.84;2450.4292;2386.6466999999998;1948.5812000000001;2238.6062000000002;2468.3566999999998;2336.0417000000002;2445.7937000000002;2545.2952;Cluster_08597;4414;2;451.3869824;1;37.62648752;25407;M+H;RP
244;453.3468035;999;33.50531468;2495;321;2;2164;29.0210273;0.5977;321;Cluster_06241;1571.0282999999999;1259.989;783.32825;1279.8506;1400.3838000000001;960.29443000000003;1074.7329;743.18619999999999;1199.5962;1120.8616;1027.7628;1175.6459;991.55023000000006;897.01260000000002;Cluster_06241;NA;3;904.679054;2;33.50531468;25483;NA;RP
245;453.7710902;999;47.2396271;2010;117/140;2/1;1820/1820;22.0126114/22.0133291;0.0045/0.0025;117/140;Cluster_06243;NaN;479.16534;415.20993;487.20383;471.88776000000001;517.31255999999996;520.25210000000004;481.93155000000002;558.19640000000004;415.07355000000001;600.47460000000001;463.12155000000001;447.04797000000002;561.67565999999999;Cluster_06243;NA;2;905.5276273;2;47.2396271;25504;NA;RP
246;454.2925506;999;33.67431517;2888;212/277/313/329;1/3/4/4;608/2948/2876/2761;26.0157935/14.0157585/14.0158877/14.0158472;0.4188/0.5856/0.9658/0.913;212/277/313/329;Cluster_08605;NaN;664.7868;1491.0292;517.42554;NaN;NaN;NaN;NaN;1151.4608000000001;1033.8942;1442.4294;NaN;4.6057587;1863.1592000000001;Cluster_08605;4435;2;453.2852746;1;33.67431517;25565;M+H;RP
247;454.2928915;999;33.94947285;1342;65/208/326;1/1/2;2761/316/2876;14.0156152/26.0156231/14.0156342;0.5972/0.2812/0.8053;65/208/326;Cluster_03032;NaN;5470.5835;15378.359;3097.2947;1145.3713;NaN;1719.885;638.92669999999998;11848.101000000001;692.73500000000001;1854.7012;1186.3997999999999;734.351;1163.9489000000001;Cluster_03032;4436;3;453.2856155;1;33.94947285;25564;M+H;RP
248;454.336303;999;32.88261174;2037;126/127;1/2;1592/1592;22.0128305/22.0127609;0.0023/0.0105;126/127;Cluster_06246;NaN;314.21643;428.9602;323.3114;463.81635;290.00027;380.44400000000002;234.55615;345.79437000000001;351.5795;414.93484000000001;331.10982999999999;294.90044999999998;381.04766999999998;Cluster_06246;NA;2;906.6580529;2;32.88261174;25574;NA;RP
249;454.3363285;999;31.66460408;2532;327;1;1467;22.0129424;0.0178;327;Cluster_03035;5593.5464000000002;1358.2767;905.1621;1370.962;1274.0482999999999;1427.3150000000001;1232.9666999999999;1465.9174;1301.7067;1788.5764999999999;1089.6827000000001;1337.366;1171.2394999999999;1347.5427;Cluster_03035;4439;2;453.3290525;1;31.66460408;25573;M+H;RP
250;454.3735725;999;35.20741742;1935;57;2;986;14.0156;0.952;57;Cluster_12960;1917.836;626.4077;601.4902;624.91394;721.93209999999999;1081.2084;811.08150000000001;706.55962999999997;672.07809999999995;895.20336999999995;583.85670000000005;725.9049;779.97820000000002;783.45489999999995;Cluster_12960;4440;2;453.3662965;1;35.20741742;25580;M+H;RP
251;456.8143333;999;47.34284922;2020;20/39;1/1;2413/1087;13.0076988/14.0152845;0.0135/0.0721;20/39;Cluster_06254;831.66139999999996;277.6985;292.34558;276.92358;172.2517;500.1739;386.47512999999998;448.21359999999999;387.58575000000002;423.27569999999997;278.02242999999999;388.03417999999999;390.97762999999998;507.27850000000001;Cluster_06254;NA;2;911.6141135;2;47.34284922;25702;NA;RP
252;457.8407359;999;33.85667288;2639;256/260;2/2;2688/1560;29.0211599/29.0229931;0.6638/0.4793;256/260;Cluster_11519;1866.8516;463.6514;264.06802;430.7077;249.96605;414.81909999999999;343.97057999999998;376.55086999999997;319.63369999999998;460.80901999999998;352.72552000000002;190.69952000000001;391.23163;361.7047;Cluster_11519;NA;2;913.6669188;2;33.85667288;25780;NA;RP
253;458.3387755;999;32.34501218;2059;125/139/157;1/2/1;2548/2548/1656;22.0131167/22.013478/23.0212689;0.011/0.0171/0.8581;125/139/157;Cluster_06258;1371.9306999999999;397.79626;392.22723;397.67944;442.11790000000002;793.81415000000004;514.72080000000005;741.58545000000004;446.89514000000003;376.73694;523.19240000000002;535.17499999999995;709.24630000000002;581.4751;Cluster_06258;NA;2;914.6629979;2;32.34501218;25828;NA;RP
254;459.3456351;999;47.467363;2530;12;2;1514;13.0068208;0.0254;12;Cluster_06265;20560.687999999998;420.76468;438.15552;422.5487;425.45501999999999;407.24759999999998;480.15408000000002;305.37103000000002;408.42084;318.37240000000003;469.37520000000001;526.39342999999997;313.81950000000001;444.00279999999998;Cluster_06265;NA;2;916.6767173;2;47.467363;25927;NA;RP
255;459.3471209;999;31.9951614;2065;328;2;732;22.0130142;0.0171;328;Cluster_06262;2421.6997000000001;459.57535;663.1904;485.28888;809.65250000000003;904.68700000000001;722.26440000000002;613.33043999999995;735.85015999999996;688.32275000000004;580.68790000000001;791.60253999999998;715.82366999999999;875.69695999999999;Cluster_06262;NA;2;916.6796889;2;31.9951614;25920;NA;RP
256;459.8395015;999;32.88496598;1937;10;1;932;13.0039542;0.5961;10;Cluster_00222;38552.796999999999;4596.95;5549.5513;4784.3955;6183.2655999999997;7085.3306000000002;5366.9785000000002;4453.2866000000004;4182.674;3865.3613;3887.3236999999999;5465.0454;5535.1587;6816.1836000000003;Cluster_00222;NA;3;917.66445;2;32.88496598;25952;NA;RP
257;460.2433918;999;31.64974486;842;280;1;767;14.0156709;0.9078;280;Cluster_08618;NaN;6264.899;5984.9277;6267.2114;4789.3029999999999;4398.5339999999997;5594.08;5126.3275999999996;6850.2655999999997;210.92667;4238.2910000000002;7011.5443999999998;4863.058;1020.4213;Cluster_08618;261;2;437.2541708;1;31.64974486;25985;M+Na;RP
258;460.2688954;999;32.14576102;2083;148;1;656;22.0561638;0.9577;148;Cluster_12983;NaN;640.8609;600.8183;644.8216;501.0514;790.94073000000003;552.03560000000004;515.28219999999999;618.43804999999998;570.40539999999999;615.49549999999999;717.49474999999995;487.40134;454.71848;Cluster_12983;4504;2;459.2616194;1;32.14576102;26000;M+H;RP
259;460.7727731;999;47.28657366;1208;324;5;1978;22.0130611;0.0039;324;Cluster_06271;1196.0042000000001;1130.3456;973.76434;1125.1311;1080.1416999999999;1239.5820000000001;1137.7114999999999;907.5625;1100.3632;1121.9728;987.2989;996.91690000000006;939.22950000000003;1083.933;Cluster_06271;NA;3;919.5309931;2;47.28657366;26063;NA;RP
260;460.815712;999;47.36791009;2478;187;1;1019;24.0296394;0.0991;187;Cluster_11525;99955.73;242.93977;239.5123;242.11522;246.17026000000001;488.32278000000002;244.99117000000001;415.23845999999998;165.7313;360.49630000000002;216.87757999999999;246.59871999999999;293.15199999999999;413.63242000000002;Cluster_11525;NA;2;919.616871;2;47.36791009;26066;NA;RP
261;461.8238639;999;47.43883111;1841;67/150;2/2;1063/1019;14.0153716/23.020301;0.1118/0.0593;67/150;Cluster_06275;14474.736999999999;258.78397;197.15184;248.9819;278.19308000000001;177.87835999999999;219.25626;214.09224;161.16419999999999;177.71100000000001;152.50943000000001;212.33937;203.62807000000001;232.51596000000001;Cluster_06275;NA;2;921.6331748;2;47.43883111;26161;NA;RP
262;461.8246189;999;33.26434836;103;5/268;2/2;1071/585;11.9991329/34.0118276;0.8776/0.8683;5/268;Cluster_06276;NaN;412.6177;467.7208;422.8958;542.88080000000002;569.70410000000004;576.52099999999996;391.34823999999998;487.91592000000003;267.87752999999998;321.34100000000001;326.75583;398.01236;343.60340000000002;Cluster_06276;NA;2;921.6346847;2;33.26434836;26162;NA;RP
263;462.2604915;999;31.61774359;2900;4/86/287/315;2/2/1/2;767/241/1200/1200;11.9989108/14.0157254/14.0159498/14.0156722;0.8015/1.0005/0.7459/0.8357;4/86/287/315;Cluster_03093;NaN;1118.6228;1129.5902;1117.9094;NaN;NaN;NaN;106.168015;252.17883;328.12186000000003;1479.2819999999999;2322.5722999999998;1826.0266999999999;746.2405;Cluster_03093;4533;2;461.2532155;1;31.61774359;26203;M+H;RP
264;462.4512516;999;42.11185808;1766;275;4;0;14.0155047;0.5147;275;Cluster_08630;8277.7939999999999;1278.7318;1220.6382;1276.2391;1473.7144000000001;1498.0137999999999;1629.0386000000001;1312.0487000000001;1435.2577000000001;1448.0833;1360.2433000000001;1489.6953000000001;1394.6735000000001;1474.212;Cluster_08630;4544;2;461.4439756;1;42.11185808;26250;M+H;RP
265;462.8317851;999;47.52622143;918;79;3;0;14.0155931;0.0888;79;Cluster_06278;24878.526999999998;2345.9766;1722.1697;2383.2827;1933.3213000000001;1957.8426999999999;2070.6042000000002;1585.6998000000001;1535.7181;2630.4564999999998;1887.3422;1976.9390000000001;1806.0123000000001;1913.0820000000001;Cluster_06278;NA;3;923.6490172;2;47.52622143;26259;NA;RP
266;463.8033191;999;47.28013569;829;230;1;2103;28.0312743;0.1362;230;Cluster_12990;1318.0309;216.29633;135.02744;211.66257;97.858620000000002;163.67468;193.54831999999999;227.61045999999999;141.71573000000001;173.73626999999999;147.51888;239.63351;198.87148999999999;328.3657;Cluster_12990;4554;2;462.7960431;1;47.28013569;26421;M+H;RP
267;463.841325;999;32.01039852;1010;123/289;1/3;1881/1881;22.0127839/22.0129767;0.0102/0.0111;123/289;Cluster_06288;NaN;453.098;455.17664;453.67868;654.31769999999995;907.47460000000001;614.34199999999998;566.94259999999997;521.99474999999995;568.06479999999999;589.69629999999995;637.98749999999995;477.93927000000002;555.95685000000003;Cluster_06288;NA;2;925.6680969;2;32.01039852;26343;NA;RP
268;464.2764529;999;32.55473537;433;9/52/103/199/263;2/3/1/3/1;241/2068/1199;11.9999457/14.0157447/16.0318022/26.0155429/32.0160969;0.0758/1.0259/0.6267/0.8869/0.152;9/52/103/199/263;Cluster_08637;NaN;1011.88043;1908.4872;932.4262;NaN;151.53524999999999;235.5273;169.08161999999999;310.39240000000001;615.86779999999999;693.72500000000002;421.65181999999999;151.18700000000001;1023.1093;Cluster_08637;4565;3;463.2691769;1;32.55473537;26384;M+H;RP
269;464.3139048;999;34.71888588;260;66;1;2764;14.015667;0.7165;66;Cluster_08638;NaN;2585.5837;5369.0464;2184.1562;1042.2277999999999;349.37200000000001;2212.5288;645.26969999999994;4403.8984;2446.6183999999998;5658.7475999999997;7034.0010000000002;9460.8970000000008;8998.2369999999992;Cluster_08638;4567;3;463.3066288;1;34.71888588;26591;M+H;RP
270;464.4305759;999;40.56701963;430;286;1;1469;14.0157237;0.4476;286;Cluster_08639;32254.09;6856.854;6606.919;6869.1978;6717.8909999999996;7372.2025999999996;7235.8813;6861.0337;6564.5684000000001;6153.5;6829.1187;6721.3643000000002;6377.4690000000001;6512.1532999999999;Cluster_08639;4568;3;463.4232999;1;40.56701963;26411;M+H;RP
271;464.7936594;999;47.25155884;1125;132;3;0;22.0132319;6e-04;132;Cluster_06291;944.51199999999994;1099.3971;1100.1586;1099.4689;1192.2739999999999;1083.6782000000001;1171.588;1096.1747;1065.2238;968.63639999999998;848.14733999999999;1172.6242999999999;1092.7402;1166.8217999999999;Cluster_06291;NA;3;927.5727658;2;47.25155884;26419;NA;RP
272;464.8493266;999;47.57931781;345;185;3;0;24.0294953;0.1059;185;Cluster_06293;10920.323;1578.7527;884.91956;1616.8723;952.32129999999995;980.86224000000004;1276.367;941.54285000000004;1140.5171;1100.125;1294.5215000000001;1197.6523;1456.1312;1381.0178000000001;Cluster_06293;NA;4;927.6841002;2;47.57931781;26423;NA;RP
